organ,source,target,source_type,target_type
blood_vasculature,ASCTB-TEMP:middle-internal-frontal-artery,CL:1000413$$524,AS,CT
blood_vasculature,ASCTB-TEMP:middle-internal-frontal-artery,CL:0000057$$525,AS,CT
blood_vasculature,ASCTB-TEMP:middle-internal-frontal-artery,CL:0000359$$526,AS,CT
blood_vasculature,ASCTB-TEMP:orbitofrontal-branch-of-anterior-cerebral-artery,CL:0000071$$527,AS,CT
blood_vasculature,ASCTB-TEMP:orbitofrontal-branch-of-anterior-cerebral-artery,CL:1000413$$528,AS,CT
blood_vasculature,ASCTB-TEMP:orbitofrontal-branch-of-anterior-cerebral-artery,CL:0000057$$529,AS,CT
blood_vasculature,ASCTB-TEMP:orbitofrontal-branch-of-anterior-cerebral-artery,CL:0000359$$530,AS,CT
blood_vasculature,ASCTB-TEMP:paracentral-artery,CL:0000071$$531,AS,CT
blood_vasculature,ASCTB-TEMP:paracentral-artery,CL:1000413$$532,AS,CT
blood_vasculature,ASCTB-TEMP:paracentral-artery,CL:0000057$$533,AS,CT
blood_vasculature,ASCTB-TEMP:paracentral-artery,CL:0000359$$534,AS,CT
blood_vasculature,FMA:50337,CL:0000071$$535,AS,CT
blood_vasculature,FMA:50337,CL:1000413$$536,AS,CT
blood_vasculature,FMA:50337,CL:0000057$$537,AS,CT
blood_vasculature,FMA:50337,CL:0000359$$538,AS,CT
blood_vasculature,ASCTB-TEMP:posterior-internal-frontal-artery,CL:0000071$$539,AS,CT
blood_vasculature,ASCTB-TEMP:posterior-internal-frontal-artery,CL:1000413$$540,AS,CT
blood_vasculature,ASCTB-TEMP:posterior-internal-frontal-artery,CL:0000057$$541,AS,CT
blood_vasculature,ASCTB-TEMP:posterior-internal-frontal-artery,CL:0000359$$542,AS,CT
blood_vasculature,ASCTB-TEMP:superior-parietal-artery,CL:0000071$$543,AS,CT
blood_vasculature,ASCTB-TEMP:superior-parietal-artery,CL:1000413$$544,AS,CT
blood_vasculature,ASCTB-TEMP:superior-parietal-artery,CL:0000057$$545,AS,CT
blood_vasculature,ASCTB-TEMP:superior-parietal-artery,CL:0000359$$546,AS,CT
blood_vasculature,UBERON:0014696,CL:0000071$$547,AS,CT
blood_vasculature,UBERON:0014696,CL:1000413$$548,AS,CT
blood_vasculature,UBERON:0014696,CL:0000057$$549,AS,CT
blood_vasculature,UBERON:0014696,CL:0000359$$550,AS,CT
blood_vasculature,UBERON:0007693,CL:0000071$$551,AS,CT
blood_vasculature,UBERON:0007693,CL:1000413$$552,AS,CT
blood_vasculature,UBERON:0007693,CL:0000057$$553,AS,CT
blood_vasculature,UBERON:0007693,CL:0000359$$554,AS,CT
blood_vasculature,FMA:49817,CL:0000071$$555,AS,CT
blood_vasculature,FMA:49817,CL:1000413$$556,AS,CT
blood_vasculature,FMA:49817,CL:0000057$$557,AS,CT
blood_vasculature,FMA:49817,CL:0000359$$558,AS,CT
blood_vasculature,FMA:49817,ASCTB-TEMP:meningohypophyseal-artery,AS,AS
blood_vasculature,ASCTB-TEMP:meningohypophyseal-artery,CL:0000071$$559,AS,CT
blood_vasculature,ASCTB-TEMP:meningohypophyseal-artery,CL:1000413$$560,AS,CT
blood_vasculature,ASCTB-TEMP:meningohypophyseal-artery,CL:0000057$$561,AS,CT
blood_vasculature,ASCTB-TEMP:meningohypophyseal-artery,CL:0000359$$562,AS,CT
blood_vasculature,ASCTB-TEMP:meningohypophyseal-artery,ASCTB-TEMP:dorsal-meningeal-artery,AS,AS
blood_vasculature,ASCTB-TEMP:meningohypophyseal-artery,ASCTB-TEMP:tentorial-artery,AS,AS
blood_vasculature,ASCTB-TEMP:dorsal-meningeal-artery,CL:0000071$$563,AS,CT
blood_vasculature,ASCTB-TEMP:dorsal-meningeal-artery,CL:1000413$$564,AS,CT
blood_vasculature,ASCTB-TEMP:dorsal-meningeal-artery,CL:0000057$$565,AS,CT
blood_vasculature,ASCTB-TEMP:dorsal-meningeal-artery,CL:0000359$$566,AS,CT
blood_vasculature,ASCTB-TEMP:tentorial-artery,CL:0000071$$567,AS,CT
blood_vasculature,ASCTB-TEMP:tentorial-artery,CL:1000413$$568,AS,CT
blood_vasculature,ASCTB-TEMP:tentorial-artery,CL:0000057$$569,AS,CT
blood_vasculature,ASCTB-TEMP:tentorial-artery,CL:0000359$$570,AS,CT
blood_vasculature,UBERON:8600079,CL:0000071$$571,AS,CT
blood_vasculature,UBERON:8600079,CL:1000413$$572,AS,CT
blood_vasculature,UBERON:8600079,CL:0000057$$573,AS,CT
blood_vasculature,UBERON:8600079,CL:0000359$$574,AS,CT
blood_vasculature,UBERON:0035492,CL:0000071$$575,AS,CT
blood_vasculature,UBERON:0035492,CL:1000413$$576,AS,CT
blood_vasculature,UBERON:0035492,CL:0000057$$577,AS,CT
blood_vasculature,UBERON:0035492,CL:0000359$$578,AS,CT
blood_vasculature,UBERON:0035492,ASCTB-TEMP:capillary-plexus-of-posterior-pituitary-gland,AS,AS
blood_vasculature,ASCTB-TEMP:capillary-plexus-of-posterior-pituitary-gland,CL:0000071$$579,AS,CT
blood_vasculature,ASCTB-TEMP:capillary-plexus-of-posterior-pituitary-gland,CL:0002144$$580,AS,CT
blood_vasculature,ASCTB-TEMP:capillary-plexus-of-posterior-pituitary-gland,FMA:0327576,AS,AS
blood_vasculature,FMA:0327576,CL:0000071$$581,AS,CT
blood_vasculature,FMA:0327576,CL:0002543$$582,AS,CT
blood_vasculature,FMA:0327576,ASCTB-TEMP:secondary-capillary-plexus-of-anterior-pituitary-gland-2,AS,AS
blood_vasculature,ASCTB-TEMP:secondary-capillary-plexus-of-anterior-pituitary-gland-2,CL:0000071$$583,AS,CT
blood_vasculature,ASCTB-TEMP:secondary-capillary-plexus-of-anterior-pituitary-gland-2,CL:0002144$$584,AS,CT
blood_vasculature,UBERON:0001627,CL:0000071$$585,AS,CT
blood_vasculature,UBERON:0001627,CL:1000413$$586,AS,CT
blood_vasculature,UBERON:0001627,CL:0000057$$587,AS,CT
blood_vasculature,UBERON:0001627,CL:0000359$$588,AS,CT
blood_vasculature,UBERON:0001627,UBERON:0035225,AS,AS
blood_vasculature,UBERON:0001627,FMA:77439,AS,AS
blood_vasculature,UBERON:0001627,UBERON:0035462,AS,AS
blood_vasculature,UBERON:0001627,FMA:50479,AS,AS
blood_vasculature,UBERON:0001627,FMA:50475,AS,AS
blood_vasculature,UBERON:0001627,FMA:71479,AS,AS
blood_vasculature,UBERON:0001627,FMA:50466,AS,AS
blood_vasculature,UBERON:0001627,ASCTB-TEMP:orbitofrontal-branch-of-middle-cerebral-artery,AS,AS
blood_vasculature,UBERON:0001627,UBERON:0035222,AS,AS
blood_vasculature,UBERON:0001627,FMA:50469,AS,AS
blood_vasculature,UBERON:0001627,FMA:50437,AS,AS
blood_vasculature,UBERON:0035225,CL:0000071$$589,AS,CT
blood_vasculature,UBERON:0035225,CL:1000413$$590,AS,CT
blood_vasculature,UBERON:0035225,CL:0000057$$591,AS,CT
blood_vasculature,UBERON:0035225,CL:0000359$$592,AS,CT
blood_vasculature,FMA:77439,CL:0000071$$593,AS,CT
blood_vasculature,FMA:77439,CL:1000413$$594,AS,CT
blood_vasculature,FMA:77439,CL:0000057$$595,AS,CT
blood_vasculature,FMA:77439,CL:0000359$$596,AS,CT
blood_vasculature,UBERON:0035462,CL:0000071$$597,AS,CT
blood_vasculature,UBERON:0035462,CL:1000413$$598,AS,CT
blood_vasculature,UBERON:0035462,CL:0000057$$599,AS,CT
blood_vasculature,UBERON:0035462,CL:0000359$$600,AS,CT
blood_vasculature,FMA:50479,CL:0000071$$601,AS,CT
blood_vasculature,FMA:50479,CL:1000413$$602,AS,CT
blood_vasculature,FMA:50479,CL:0000057$$603,AS,CT
blood_vasculature,FMA:50479,CL:0000359$$604,AS,CT
blood_vasculature,FMA:50475,CL:0000071$$605,AS,CT
blood_vasculature,FMA:50475,CL:1000413$$606,AS,CT
blood_vasculature,FMA:50475,CL:0000057$$607,AS,CT
blood_vasculature,FMA:50475,CL:0000359$$608,AS,CT
blood_vasculature,FMA:71479,CL:0000071$$609,AS,CT
blood_vasculature,FMA:71479,CL:1000413$$610,AS,CT
blood_vasculature,FMA:71479,CL:0000057$$611,AS,CT
blood_vasculature,FMA:71479,CL:0000359$$612,AS,CT
blood_vasculature,FMA:50466,CL:0000071$$613,AS,CT
blood_vasculature,FMA:50466,CL:1000413$$614,AS,CT
blood_vasculature,FMA:50466,CL:0000057$$615,AS,CT
blood_vasculature,FMA:50466,CL:0000359$$616,AS,CT
blood_vasculature,ASCTB-TEMP:orbitofrontal-branch-of-middle-cerebral-artery,CL:0000071$$617,AS,CT
blood_vasculature,ASCTB-TEMP:orbitofrontal-branch-of-middle-cerebral-artery,CL:1000413$$618,AS,CT
blood_vasculature,ASCTB-TEMP:orbitofrontal-branch-of-middle-cerebral-artery,CL:0000057$$619,AS,CT
blood_vasculature,ASCTB-TEMP:orbitofrontal-branch-of-middle-cerebral-artery,CL:0000359$$620,AS,CT
blood_vasculature,UBERON:0035222,CL:0000071$$621,AS,CT
blood_vasculature,UBERON:0035222,CL:1000413$$622,AS,CT
blood_vasculature,UBERON:0035222,CL:0000057$$623,AS,CT
blood_vasculature,UBERON:0035222,CL:0000359$$624,AS,CT
blood_vasculature,FMA:50469,CL:0000071$$625,AS,CT
blood_vasculature,FMA:50469,CL:1000413$$626,AS,CT
blood_vasculature,FMA:50469,CL:0000057$$627,AS,CT
blood_vasculature,FMA:50469,CL:0000359$$628,AS,CT
blood_vasculature,FMA:50437,CL:0000071$$629,AS,CT
blood_vasculature,FMA:50437,CL:1000413$$630,AS,CT
blood_vasculature,FMA:50437,CL:0000057$$631,AS,CT
blood_vasculature,FMA:50437,CL:0000359$$632,AS,CT
blood_vasculature,UBERON:0001619,CL:0000071$$633,AS,CT
blood_vasculature,UBERON:0001619,CL:1000413$$634,AS,CT
blood_vasculature,UBERON:0001619,CL:0000057$$635,AS,CT
blood_vasculature,UBERON:0001619,CL:0000359$$636,AS,CT
blood_vasculature,UBERON:0001619,FMA:49962,AS,AS
blood_vasculature,UBERON:0001619,UBERON:0012318,AS,AS
blood_vasculature,UBERON:0001619,UBERON:0001620,AS,AS
blood_vasculature,UBERON:0001619,UBERON:0001623,AS,AS
blood_vasculature,UBERON:0001619,UBERON:0002270,AS,AS
blood_vasculature,UBERON:0001619,UBERON:0001622,AS,AS
blood_vasculature,UBERON:0001619,FMA:70778,AS,AS
blood_vasculature,UBERON:0001619,UBERON:0014773,AS,AS
blood_vasculature,UBERON:0001619,UBERON:0012319,AS,AS
blood_vasculature,UBERON:0001619,FMA:70777,AS,AS
blood_vasculature,UBERON:0001619,UBERON:0015160,AS,AS
blood_vasculature,UBERON:0001619,UBERON:0012187,AS,AS
blood_vasculature,FMA:49962,CL:0000071$$637,AS,CT
blood_vasculature,FMA:49962,CL:1000413$$638,AS,CT
blood_vasculature,FMA:49962,CL:0000057$$639,AS,CT
blood_vasculature,FMA:49962,CL:0000359$$640,AS,CT
blood_vasculature,UBERON:0012318,CL:0000071$$641,AS,CT
blood_vasculature,UBERON:0012318,CL:1000413$$642,AS,CT
blood_vasculature,UBERON:0012318,CL:0000057$$643,AS,CT
blood_vasculature,UBERON:0012318,CL:0000359$$644,AS,CT
blood_vasculature,UBERON:0012318,UBERON:0010251,AS,AS
blood_vasculature,UBERON:0010251,CL:0000071$$645,AS,CT
blood_vasculature,UBERON:0010251,CL:1000413$$646,AS,CT
blood_vasculature,UBERON:0010251,CL:0000057$$647,AS,CT
blood_vasculature,UBERON:0010251,CL:0000359$$648,AS,CT
blood_vasculature,UBERON:0001620,CL:0000071$$649,AS,CT
blood_vasculature,UBERON:0001620,CL:1000413$$650,AS,CT
blood_vasculature,UBERON:0001620,CL:0000057$$651,AS,CT
blood_vasculature,UBERON:0001620,CL:0000359$$652,AS,CT
blood_vasculature,UBERON:0001623,CL:0000071$$653,AS,CT
blood_vasculature,UBERON:0001623,CL:1000413$$654,AS,CT
blood_vasculature,UBERON:0001623,CL:0000057$$655,AS,CT
blood_vasculature,UBERON:0001623,CL:0000359$$656,AS,CT
blood_vasculature,UBERON:0002270,CL:0000071$$657,AS,CT
blood_vasculature,UBERON:0002270,CL:1000413$$658,AS,CT
blood_vasculature,UBERON:0002270,CL:0000057$$659,AS,CT
blood_vasculature,UBERON:0002270,CL:0000359$$660,AS,CT
blood_vasculature,UBERON:0001622,CL:0000071$$661,AS,CT
blood_vasculature,UBERON:0001622,CL:1000413$$662,AS,CT
blood_vasculature,UBERON:0001622,CL:0000057$$663,AS,CT
blood_vasculature,UBERON:0001622,CL:0000359$$664,AS,CT
blood_vasculature,UBERON:0001622,UBERON:0014772,AS,AS
blood_vasculature,UBERON:0001622,FMA:51965,AS,AS
blood_vasculature,UBERON:0001622,ASCTB-TEMP:zygomaticofacial-artery,AS,AS
blood_vasculature,UBERON:0001622,ASCTB-TEMP:zygomaticotemporal-artery,AS,AS
blood_vasculature,UBERON:0014772,CL:0000071$$665,AS,CT
blood_vasculature,UBERON:0014772,CL:1000413$$666,AS,CT
blood_vasculature,UBERON:0014772,CL:0000057$$667,AS,CT
blood_vasculature,UBERON:0014772,CL:0000359$$668,AS,CT
blood_vasculature,FMA:51965,CL:0000071$$669,AS,CT
blood_vasculature,FMA:51965,CL:1000413$$670,AS,CT
blood_vasculature,FMA:51965,CL:0000057$$671,AS,CT
blood_vasculature,FMA:51965,CL:0000359$$672,AS,CT
blood_vasculature,ASCTB-TEMP:zygomaticofacial-artery,CL:0000071$$673,AS,CT
blood_vasculature,ASCTB-TEMP:zygomaticofacial-artery,CL:1000413$$674,AS,CT
blood_vasculature,ASCTB-TEMP:zygomaticofacial-artery,CL:0000057$$675,AS,CT
blood_vasculature,ASCTB-TEMP:zygomaticofacial-artery,CL:0000359$$676,AS,CT
blood_vasculature,ASCTB-TEMP:zygomaticotemporal-artery,CL:0000071$$677,AS,CT
blood_vasculature,ASCTB-TEMP:zygomaticotemporal-artery,CL:1000413$$678,AS,CT
blood_vasculature,ASCTB-TEMP:zygomaticotemporal-artery,CL:0000057$$679,AS,CT
blood_vasculature,ASCTB-TEMP:zygomaticotemporal-artery,CL:0000359$$680,AS,CT
blood_vasculature,FMA:70778,CL:0000071$$681,AS,CT
blood_vasculature,FMA:70778,CL:1000413$$682,AS,CT
blood_vasculature,FMA:70778,CL:0000057$$683,AS,CT
blood_vasculature,FMA:70778,CL:0000359$$684,AS,CT
blood_vasculature,UBERON:0014773,CL:0000071$$685,AS,CT
blood_vasculature,UBERON:0014773,CL:1000413$$686,AS,CT
blood_vasculature,UBERON:0014773,CL:0000057$$687,AS,CT
blood_vasculature,UBERON:0014773,CL:0000359$$688,AS,CT
blood_vasculature,UBERON:0012319,CL:0000071$$689,AS,CT
blood_vasculature,UBERON:0012319,CL:1000413$$690,AS,CT
blood_vasculature,UBERON:0012319,CL:0000057$$691,AS,CT
blood_vasculature,UBERON:0012319,CL:0000359$$692,AS,CT
blood_vasculature,FMA:70777,CL:0000071$$693,AS,CT
blood_vasculature,FMA:70777,CL:1000413$$694,AS,CT
blood_vasculature,FMA:70777,CL:0000057$$695,AS,CT
blood_vasculature,FMA:70777,CL:0000359$$696,AS,CT
blood_vasculature,FMA:70777,UBERON:0005336,AS,AS
eye,FMA:70777,UBERON:0005336$$3792,AS,AS
blood_vasculature,UBERON:0005336,CL:0000071$$697,AS,CT
blood_vasculature,UBERON:0005336,CL:0002144$$698,AS,CT
blood_vasculature,UBERON:0015160,CL:0000071$$699,AS,CT
blood_vasculature,UBERON:0015160,CL:1000413$$700,AS,CT
blood_vasculature,UBERON:0015160,CL:0000057$$701,AS,CT
blood_vasculature,UBERON:0015160,CL:0000359$$702,AS,CT
blood_vasculature,UBERON:0012187,CL:0000071$$703,AS,CT
blood_vasculature,UBERON:0012187,CL:1000413$$704,AS,CT
blood_vasculature,UBERON:0012187,CL:0000057$$705,AS,CT
blood_vasculature,UBERON:0012187,CL:0000359$$706,AS,CT
blood_vasculature,UBERON:0001628,CL:0000071$$707,AS,CT
blood_vasculature,UBERON:0001628,CL:1000413$$708,AS,CT
blood_vasculature,UBERON:0001628,CL:0000057$$709,AS,CT
blood_vasculature,UBERON:0001628,CL:0000359$$710,AS,CT
blood_vasculature,UBERON:0035404,CL:0000071$$711,AS,CT
blood_vasculature,UBERON:0035404,CL:1000413$$712,AS,CT
blood_vasculature,UBERON:0035404,CL:0000057$$713,AS,CT
blood_vasculature,UBERON:0035404,CL:0000359$$714,AS,CT
blood_vasculature,UBERON:0035404,ASCTB-TEMP:external-primary-capillary-plexus-of-median-eminence,AS,AS
blood_vasculature,ASCTB-TEMP:external-primary-capillary-plexus-of-median-eminence,CL:0000071$$715,AS,CT
blood_vasculature,ASCTB-TEMP:external-primary-capillary-plexus-of-median-eminence,CL:0002144$$716,AS,CT
blood_vasculature,ASCTB-TEMP:external-primary-capillary-plexus-of-median-eminence,ASCTB-TEMP:internal-primary-capillary-plexus-of-median-eminence,AS,AS
blood_vasculature,ASCTB-TEMP:internal-primary-capillary-plexus-of-median-eminence,CL:0000071$$717,AS,CT
blood_vasculature,ASCTB-TEMP:internal-primary-capillary-plexus-of-median-eminence,CL:0002144$$718,AS,CT
blood_vasculature,ASCTB-TEMP:internal-primary-capillary-plexus-of-median-eminence,FMA:0327575,AS,AS
blood_vasculature,FMA:0327575,CL:0000071$$719,AS,CT
blood_vasculature,FMA:0327575,CL:0002543$$720,AS,CT
blood_vasculature,FMA:0327575,ASCTB-TEMP:secondary-capillary-plexus-of-anterior-pituitary-gland,AS,AS
blood_vasculature,ASCTB-TEMP:secondary-capillary-plexus-of-anterior-pituitary-gland,CL:0000071$$721,AS,CT
blood_vasculature,ASCTB-TEMP:secondary-capillary-plexus-of-anterior-pituitary-gland,CL:0002144$$722,AS,CT
blood_vasculature,UBERON:0001514,CL:0000071$$723,AS,CT
blood_vasculature,UBERON:0001514,CL:1000413$$724,AS,CT
blood_vasculature,UBERON:0001514,CL:0000057$$725,AS,CT
blood_vasculature,UBERON:0001514,CL:0000359$$726,AS,CT
blood_vasculature,UBERON:0001514,UBERON:0002345,AS,AS
blood_vasculature,UBERON:0002345,CL:0000071$$727,AS,CT
blood_vasculature,UBERON:0002345,CL:1000413$$728,AS,CT
blood_vasculature,UBERON:0002345,CL:0000057$$729,AS,CT
blood_vasculature,UBERON:0002345,CL:0000359$$730,AS,CT
blood_vasculature,UBERON:0002345,UBERON:0001516,AS,AS
blood_vasculature,UBERON:0002345,UBERON:0002040,AS,AS
lung,UBERON:0002345,UBERON:0002040$$5523,AS,AS
blood_vasculature,UBERON:0002345,UBERON:0035539,AS,AS
blood_vasculature,UBERON:0002345,FMA:4147,AS,AS
blood_vasculature,UBERON:0002345,FMA:4170,AS,AS
blood_vasculature,UBERON:0002345,FMA:4567,AS,AS
blood_vasculature,UBERON:0002345,FMA:4590,AS,AS
blood_vasculature,UBERON:0002345,FMA:4406,AS,AS
blood_vasculature,UBERON:0002345,FMA:4429,AS,AS
blood_vasculature,UBERON:0002345,FMA:4452,AS,AS
blood_vasculature,UBERON:0002345,FMA:4475,AS,AS
blood_vasculature,UBERON:0002345,FMA:4498,AS,AS
blood_vasculature,UBERON:0002345,FMA:4521,AS,AS
blood_vasculature,UBERON:0002345,FMA:4544,AS,AS
blood_vasculature,UBERON:0002345,FMA:4173,AS,AS
blood_vasculature,UBERON:0002345,FMA:4654,AS,AS
blood_vasculature,UBERON:0002345,UBERON:8600080,AS,AS
blood_vasculature,UBERON:0002345,FMA:4176,AS,AS
blood_vasculature,UBERON:0002345,FMA:31933,AS,AS
blood_vasculature,UBERON:0002345,FMA:4165,AS,AS
blood_vasculature,UBERON:0002345,FMA:4360,AS,AS
blood_vasculature,UBERON:0002345,FMA:4383,AS,AS
blood_vasculature,UBERON:0002345,FMA:4199,AS,AS
blood_vasculature,UBERON:0002345,FMA:4222,AS,AS
blood_vasculature,UBERON:0002345,FMA:4245,AS,AS
blood_vasculature,UBERON:0002345,FMA:4268,AS,AS
blood_vasculature,UBERON:0002345,FMA:4291,AS,AS
blood_vasculature,UBERON:0002345,FMA:4314,AS,AS
blood_vasculature,UBERON:0002345,FMA:4337,AS,AS
blood_vasculature,UBERON:0002345,FMA:4168,AS,AS
blood_vasculature,UBERON:0002345,FMA:4634,AS,AS
blood_vasculature,UBERON:0002345,UBERON:0001561,AS,AS
blood_vasculature,UBERON:0002345,FMA:4146,AS,AS
blood_vasculature,UBERON:0002345,UBERON:0013133,AS,AS
blood_vasculature,UBERON:0001516,CL:0000071$$731,AS,CT
blood_vasculature,UBERON:0001516,CL:1000413$$732,AS,CT
blood_vasculature,UBERON:0001516,CL:0000057$$733,AS,CT
blood_vasculature,UBERON:0001516,CL:0000359$$734,AS,CT
blood_vasculature,UBERON:0001516,UBERON:0001640,AS,AS
blood_vasculature,UBERON:0001516,UBERON:0001191,AS,AS
blood_vasculature,UBERON:0001516,UBERON:0001183,AS,AS
blood_vasculature,UBERON:0001516,UBERON:0012255,AS,AS
blood_vasculature,UBERON:0001516,UBERON:0035529,AS,AS
blood_vasculature,UBERON:0001516,FMA:14747,AS,AS
blood_vasculature,UBERON:0001516,FMA:14742,AS,AS
blood_vasculature,UBERON:0001516,FMA:14743,AS,AS
blood_vasculature,UBERON:0001516,FMA:14744,AS,AS
blood_vasculature,UBERON:0001516,FMA:14745,AS,AS
blood_vasculature,UBERON:0001516,FMA:14903,AS,AS
blood_vasculature,UBERON:0001516,FMA:14756,AS,AS
blood_vasculature,UBERON:0001516,FMA:14763,AS,AS
blood_vasculature,UBERON:0001516,UBERON:0001186,AS,AS
blood_vasculature,UBERON:0001516,UBERON:0001189,AS,AS
blood_vasculature,UBERON:0001516,UBERON:0006636,AS,AS
blood_vasculature,UBERON:0001516,UBERON:0005464,AS,AS
blood_vasculature,UBERON:0001516,UBERON:0012173,AS,AS
blood_vasculature,UBERON:0001516,UBERON:0001190,AS,AS
ovary,UBERON:0001516,UBERON:0001190$$5712,AS,AS
blood_vasculature,UBERON:0001516,UBERON:0001184,AS,AS
blood_vasculature,UBERON:0001516,UBERON:0035322,AS,AS
blood_vasculature,UBERON:0001516,FMA:14746,AS,AS
blood_vasculature,UBERON:0001516,FMA:14738,AS,AS
blood_vasculature,UBERON:0001516,FMA:14739,AS,AS
blood_vasculature,UBERON:0001516,FMA:14740,AS,AS
blood_vasculature,UBERON:0001516,FMA:14741,AS,AS
blood_vasculature,UBERON:0001516,FMA:14902,AS,AS
blood_vasculature,UBERON:0001516,FMA:14755,AS,AS
blood_vasculature,UBERON:0001516,FMA:14762,AS,AS
blood_vasculature,UBERON:0001516,UBERON:0001185,AS,AS
blood_vasculature,UBERON:0001516,UBERON:0001188,AS,AS
blood_vasculature,UBERON:0001516,UBERON:0001182,AS,AS
blood_vasculature,UBERON:0001516,UBERON:0001187,AS,AS
blood_vasculature,UBERON:0001640,CL:0000071$$735,AS,CT
blood_vasculature,UBERON:0001640,CL:1000413$$736,AS,CT
blood_vasculature,UBERON:0001640,CL:0000057$$737,AS,CT
blood_vasculature,UBERON:0001640,CL:0000359$$738,AS,CT
blood_vasculature,UBERON:0001640,UBERON:0005436,AS,AS
blood_vasculature,UBERON:0001640,UBERON:0001192,AS,AS
blood_vasculature,UBERON:0001640,UBERON:0001194,AS,AS
spleen,UBERON:0001640,UBERON:0001194$$8218,AS,AS
spleen,UBERON:0001640,UBERON:0001194$$8339,AS,AS
blood_vasculature,UBERON:0005436,CL:0000071$$739,AS,CT
blood_vasculature,UBERON:0005436,CL:1000413$$740,AS,CT
blood_vasculature,UBERON:0005436,CL:0000057$$741,AS,CT
blood_vasculature,UBERON:0005436,CL:0000359$$742,AS,CT
blood_vasculature,UBERON:0005436,UBERON:0010132,AS,AS
blood_vasculature,UBERON:0005436,UBERON:0015480,AS,AS
blood_vasculature,UBERON:0005436,FMA:14776,AS,AS
blood_vasculature,UBERON:0010132,CL:0000071$$743,AS,CT
blood_vasculature,UBERON:0010132,CL:1000413$$744,AS,CT
blood_vasculature,UBERON:0010132,CL:0000057$$745,AS,CT
blood_vasculature,UBERON:0010132,CL:0000359$$746,AS,CT
blood_vasculature,UBERON:0010132,FMA:61437,AS,AS
blood_vasculature,UBERON:0010132,UBERON:0035829,AS,AS
blood_vasculature,UBERON:0010132,UBERON:0002070,AS,AS
blood_vasculature,UBERON:0010132,FMA:70438,AS,AS
blood_vasculature,FMA:61437,CL:0000071$$747,AS,CT
blood_vasculature,FMA:61437,CL:1000413$$748,AS,CT
blood_vasculature,FMA:61437,CL:0000057$$749,AS,CT
blood_vasculature,FMA:61437,CL:0000359$$750,AS,CT
blood_vasculature,UBERON:0035829,CL:0000071$$751,AS,CT
blood_vasculature,UBERON:0035829,CL:1000413$$752,AS,CT
blood_vasculature,UBERON:0035829,CL:0000057$$753,AS,CT
blood_vasculature,UBERON:0035829,CL:0000359$$754,AS,CT
blood_vasculature,UBERON:0002070,CL:0000071$$755,AS,CT
blood_vasculature,UBERON:0002070,CL:1000413$$756,AS,CT
blood_vasculature,UBERON:0002070,CL:0000057$$757,AS,CT
blood_vasculature,UBERON:0002070,CL:0000359$$758,AS,CT
blood_vasculature,UBERON:0002070,FMA:14782,AS,AS
blood_vasculature,UBERON:0002070,FMA:14784,AS,AS
blood_vasculature,FMA:14782,CL:0000071$$759,AS,CT
blood_vasculature,FMA:14782,CL:1000413$$760,AS,CT
blood_vasculature,FMA:14782,CL:0000057$$761,AS,CT
blood_vasculature,FMA:14782,CL:0000359$$762,AS,CT
blood_vasculature,FMA:14784,CL:0000071$$763,AS,CT
blood_vasculature,FMA:14784,CL:1000413$$764,AS,CT
blood_vasculature,FMA:14784,CL:0000057$$765,AS,CT
blood_vasculature,FMA:14784,CL:0000359$$766,AS,CT
blood_vasculature,FMA:70438,CL:0000071$$767,AS,CT
blood_vasculature,FMA:70438,CL:1000413$$768,AS,CT
blood_vasculature,FMA:70438,CL:0000057$$769,AS,CT
blood_vasculature,FMA:70438,CL:0000359$$770,AS,CT
blood_vasculature,UBERON:0015480,CL:0000071$$771,AS,CT
blood_vasculature,UBERON:0015480,CL:1000413$$772,AS,CT
blood_vasculature,UBERON:0015480,CL:0000057$$773,AS,CT
blood_vasculature,UBERON:0015480,CL:0000359$$774,AS,CT
blood_vasculature,UBERON:0015480,UBERON:0015481,AS,AS
blood_vasculature,UBERON:0015480,UBERON:0015482,AS,AS
blood_vasculature,UBERON:0015481,CL:0000071$$775,AS,CT
blood_vasculature,UBERON:0015481,CL:1000413$$776,AS,CT
blood_vasculature,UBERON:0015481,CL:0000057$$777,AS,CT
blood_vasculature,UBERON:0015481,CL:0000359$$778,AS,CT
blood_vasculature,UBERON:0015481,ASCTB-TEMP:left-artery-of-caudate-lobe,AS,AS
blood_vasculature,UBERON:0015481,ASCTB-TEMP:left-lateral-hepatic-artery,AS,AS
blood_vasculature,UBERON:0015481,ASCTB-TEMP:left-medial-hepatic-artery,AS,AS
blood_vasculature,UBERON:0015481,ASCTB-TEMP:segmental-hepatic-artery,AS,AS
blood_vasculature,ASCTB-TEMP:left-artery-of-caudate-lobe,CL:0000071$$779,AS,CT
blood_vasculature,ASCTB-TEMP:left-artery-of-caudate-lobe,CL:1000413$$780,AS,CT
blood_vasculature,ASCTB-TEMP:left-artery-of-caudate-lobe,CL:0000057$$781,AS,CT
blood_vasculature,ASCTB-TEMP:left-artery-of-caudate-lobe,CL:0000359$$782,AS,CT
blood_vasculature,ASCTB-TEMP:left-lateral-hepatic-artery,CL:0000071$$783,AS,CT
blood_vasculature,ASCTB-TEMP:left-lateral-hepatic-artery,CL:1000413$$784,AS,CT
blood_vasculature,ASCTB-TEMP:left-lateral-hepatic-artery,CL:0000057$$785,AS,CT
